original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
May musste sich sogar einer Misstrauens-Abstimmung stellen.,May musste sogar eine Misstrauens-Abstimmung bestehen.,Deswegen musste sich die Regierungschefin Theresa May sogar einer Misstrauens-Abstimmung stellen.,2.5279040643,2.4204635208,Disco Llama8B,uid_apa_4224,r2_pid_apa219903
Am Freitag werden die Höchst-Temperaturen 28 bis 34 Grad erreichen.,Am Freitag wird es am Tag 28 bis 34 Grad heiß.,Freitag wird es wieder heiß. Die höchsten Temperaturen werden 28 bis 34 Grad sein.,3.0114756245,3.1347751686,LeoLM Mistral 7B,uid_apa_3519,r2_pid_apa789881
"Die Frau soll Grundstücke oder Wohnungen verkauft haben, die ihr nicht gehörten.","Der Verdacht gegen diese Frau ist, dass sie Grundstücke und Wohnungen verkaufte, die ihr nicht gehörten.","Die Frau soll Grundstücke oder Häuser verkauft haben, die ihr nicht gehörten.",2.5113020409,2.1092632237,Disco Llama8B,uid_apa_3340,r2_pid_apa157657
Österreich nicht mehr auf Roter Corona-Liste der Schweiz.,Österreich ist von der Roten Corona-Liste der Schweiz gestrichen worden.,Österreich ist von der Roten Liste verschwunden. Die Schweiz hat Österreich nicht mehr auf ihrer Roten Liste der Corona-Risikoländer.,2.1023667728,2.2718322883,Disco Llama8B,uid_apa_1412,r2_pid_apa29237
"In seiner Jugend engagierte sich Philippe zunächst bei den Sozialisten, bevor er sich dem bürgerlichen Lager zuwandte.",Als junger Mann war Philippe ein Anhänger der Sozialisten. Später wurde er ein Anhänger der Bürgerlichen.,In seiner Jugend gehörte er zunächst der Partei der Sozialisten an. Später wandte er sich dem bürgerlichen Lager zu.,3.7898107435,3.5609414122,LeoLM Mistral 7B,uid_lhapa_10037,r2_pid_lhapa928555
Durch die Coronavirus-Krise ist Reisen derzeit nicht mehr möglich.,"Wegen dem Corona-Virus ist es gerade nicht möglich, zu reisen.",Durch die Corona-Krise ist das Reisen derzeit unmöglich.,3.260660859,2.8648180722,LeoLM Mistral 7B,uid_apa_3327,r2_pid_apa775637
Das will Frankreich aber auf keinen Fall tun.,Frankreich will das auf keinen Fall.,Frankreich sagt Nein dazu.,6.2812683017,10.5079255103,Llama8B,uid_apa_3131,r2_pid_apa1404063
Die FPÖ wies die Vorwürfe von Pilz gegen Gudenus und Vilimsky zurück.,Die FPÖ wies die Anschuldigungen von Pilz zurück.,Die FPÖ weist die Anschuldigungen von Pilz gegen Gudenus und Vilimsky zurück.,2.3111982624,1.8151103246,Disco Llama8B,uid_lhapa_1250,r2_pid_lhapa317417
Außerdem sollten Familien mit mehreren Kindern für jedes Kind immer weniger Geld bekommen.,Für jedes Kind sollen Eltern aber immer weniger Geld bekommen.,"Wer mehrere Kinder hat, bekommt für jedes Kind etwas weniger Geld.",3.4261774034,4.2666086975,LeoLM Mistral 7B,uid_apa_4591,r2_pid_apa868169
"Jeden Streik würden auch die jeweiligen Kunden spüren, aber hier werde es nicht so gravierend sein wie etwa beim Bahnstreik.",Jeder Streik würde auch die Kunden betreffen. Doch es würde nicht so gravierend sein wie beim Bahn-Streik.,"Jeder Streik würde auch die Kunden beeinflussen. Das ist aber nicht so schlimm wie beim Bahn-Streik. Bahn-Streik ist ein Streik, bei dem der Bahn-Verkehr eingeschränkt wird.",2.4237169005,2.1705019875,Llama8B,uid_lhapa_10154,r2_pid_lhapa1559584
Eltern sollten ihre Kinder aber gut auf den Schulweg vorbereiten.,"Eltern sollten ihren Kindern aber zeigen, wie man sicher am Schulweg fährt.",Eltern sollten die Schüler auch auf den Schul-Weg vorbereiten. So sind die Kinder besser geschützt.,5.6150715482,4.3358169113,Llama8B,uid_apa_1741,r2_pid_apa1315428
Musiker Eddie van Halen verstarb mit 65 an Krebs.,Eddie van Halen starb an Krebs. Der Musiker war 65 Jahre alt.,Musiker Eddie van Halen ist tot. Er starb an Krebs. Er war erst 65 Jahre alt.,3.1618813863,2.1852812195,Llama8B,uid_apa_1539,r2_pid_apa1302565
Auch bei anderen Veranstaltungen gibt es eine Änderung.,Auch andere Veranstaltungen werden dadurch geändert.,Auch bei anderen Veranstaltungen gibt es Änderungen.,3.6868672315,2.1505703897,LeoLM Mistral 7B,uid_apa_4528,r2_pid_apa863929
Für Skilehrer werden sie sogar kostenlos sein.,Skilehrer bekommen sie sogar umsonst.,Skilehrer müssen dann für sie aber auch nichts zahlen.,3.9170506121,9.7161310439,Disco Llama8B,uid_apa_502,r2_pid_apa267909
"Wir haben auch in diesem Jahr geliefert und mehr als unsere Pflicht erfüllt, sagte Phiri.",Wir haben in diesem Jahr mehr geliefert als wir müssen. Das sagte Phiri.,"Und auch in diesem Jahr haben wir mehr geliefert, als wir sollen, sagt Phiri.",2.5780281973,3.8816603288,Llama8B,uid_lhapa_9199,r2_pid_lhapa1836022
Der Nobelpreis für Chemie geht heuer an 2 Wissenschafterinnen.,"Heuer gibt es in Stockholm einen Nobelpreis für Chemie, den zwei Frauen bekommen. Der Nobelpreis ist der höchste und wichtigste Preis für Wissenschaftler.",Dieses Jahr geht der Nobelpreis für Chemie an zwei Wissenschafterinnen.,3.9136274734,1.9753832778,Disco Llama8B,uid_apa_591,r2_pid_apa273547
Die Staatsanwaltschaft Graz ordnete eine Obduktion sowie ein toxikologisches Gutachten bei der getöteten Buslenkerin an.,"Die Staatsanwaltschaft in Graz machte auch eine Obduktion und ein toxisches Gutachten. Das heißt, die Leiche von der Bus-Fahrerin wird untersucht.","Die Staatsanwaltschaft machte eine Obduktion. Außerdem soll man herausfinden, ob die Buslenkerin etwas getrunken hat. Das heißt, es soll ein toxikologisches Gutachten geben.",2.5013568949,1.9807609854,Llama8B,uid_lhapa_3147,r2_pid_lhapa1631843
"An den Klimaprotesten beteiligen sich vor allem Schüler und Studierende, aber in zunehmendem Maße auch Wissenschafter und andere Erwachsene.",An den Klima-Protesten nehmen vor allem Schüler und Studenten teil. Aber immer mehr Menschen beteiligen sich daran. Zum Beispiel auch Wissenschafter und andere Erwachsene.,An den Klima-Protesten nehmen hauptsächlich Schüler und Studenten teil. Aber auch Erwachsene gehen bei den Demonstrationen mit. Dazu zählen zum Beispiel Wissenschafter.,1.962067427,2.19065837,Disco Llama8B,uid_lhapa_5123,r2_pid_lhapa444666
Die ersten Sondierungsgespräche mit den anderen Parteien in größerer Runde sollen laut ÖVP-Chef Sebastian Kurz ab kommendem Mittwoch stattfinden.,Es sollen Gespräche mit den anderen Parteien ab nächster Woche sein. Das sagte der ÖVP-Chef Sebastian Kurz.,Die Sondierungsgespräche mit den anderen Parteien sollen ab Mittwoch losgehen. Das hat der ÖVP-Chef Sebastian Kurz gesagt.,2.7517693176,1.8323793312,Llama8B,uid_lhapa_8328,r2_pid_lhapa1806148
Dabei darf man den Gegen-Spieler auch festhalten und umschmeißen.,Der Spieler darf dann den anderen Spieler auch umwerfen und festhalten.,Außerdem darf man den Gegen-Spieler auch festhalten und umschmeißen.,5.2748610808,2.2623185186,Disco Llama8B,uid_apa_3641,r2_pid_apa179275
"Gleichzeitig berichtete Hofer von ganz, ganz vielen Reaktionen von Österreichern auf seinen Auftritt, die positiv ausgefallen seien.","Hofer berichtete auch von ganz vielen Reaktionen von Österreichern, die gut auf ihn reagiert haben. Sie haben seinen Auftritt sehr gelobt.","Hofer berichtete auch von vielen Reaktionen von Österreichern, die positiv ausfielen.",2.7626178427,2.6525409775,Llama8B,uid_lhapa_4847,r2_pid_lhapa1684728
Auf dem Dach hatten die Bauarbeiter ein Gerüst angebracht.,Auf dem Dach haben die Arbeiter ein Gerüst angebracht.,Die Bauarbeiter haben für die Bauarbeiten auf dem Dach ein Gerüst angebracht.,2.9191403279,2.905476909,Disco Llama8B,uid_lhapa_1296,r2_pid_lhapa319708
Die ersten Impfungen gegen das Corona-Virus starten dann im Jänner in Österreich.,Am Anfang des neuen Jahres im Jänner bekommen dann die ersten Menschen in Österreich die Impfungen.,Die ersten Impfungen mit den Corona-Impfstoffen soll es im Jänner geben.,3.9598508916,3.5891016328,Disco Llama8B,uid_apa_4365,r2_pid_apa231651
Im Juni passieren die meisten Verkehrsunfälle mit Kindern.,Im Juni passieren die meisten Verkehrs-Unfälle mit Kindern.,Im Juni gibt es die meisten Verkehrs-Unfälle mit Kindern.,2.3439306477,2.5091919804,LeoLM Mistral 7B,uid_apa_3657,r2_pid_apa800042
Zudem mussten sich Zehntausende Menschen Corona-Tests unterziehen.,Darüber hinaus mussten sich Zehntausende Menschen auf Corona-Viren testen.,Zehntausende Menschen mussten sich auf Corona testen lassen.,3.6380085627,5.4830969296,Llama8B,uid_lhapa_107,r2_pid_lhapa1562329
Die Arbeiterkammer (AK) hat fertige Erdäpfelsalate und Krautsalate aus dem Supermarkt untersucht.,Die Arbeiter-Kammer (AK) hat fertig abgepackte Salate aus Supermärkten getestet. Die Arbeiter-Kammer hat zum Beispiel Erdäpfel-Salat und Kraut-Salat getestet.,Die Arbeiter-Kammer (AK) hat die fertigen Erdäpfel-Salate und Kraut-Salate in Super-Märkten untersucht.,2.4756186538,2.1645952479,Disco Llama8B,uid_apa_535,r2_pid_apa270238
Aus Protest dagegen verließen alle FPÖ-Minister freiwillig die Regierung.,Dagegen protestierten die FPÖ-Minister. Also verließen sie freiwillig die Regierung.,Alle FPÖ-Minister traten aus Protest zurück.,3.5033110542,3.9457847787,LeoLM Mistral 7B,uid_apa_4515,r2_pid_apa863004
Die Arbeitslosigkeit in Österreich ist im September gesunken.,Im September waren weniger Menschen arbeitslos in Österreich.,Die Zahl der Arbeitslosen ist im September gesunken.,4.7497447232,3.1964739385,LeoLM Mistral 7B,uid_apa_4097,r2_pid_apa832160
Russland hat als erstes Land der Welt einen Impfstoff gegen den Corona-Virus entwickelt.,Der Corona-Virus-Impfstoff von Russland ist weltweit der erste.,Russland hat als erstes Land in der Welt ein Impfstoff gegen den Corona-Virus entwickelt.,3.351878339,3.2480231209,Disco Llama8B,uid_apa_4593,r2_pid_apa247445
"Festzuhalten sei: Es ist niemand schuld daran, dass es Mutationen gibt.","Man muss sagen, es ist niemand schuld daran, dass es die Mutationen gibt.","Dass es die Mutation gibt, ist niemandes Schuld.",3.3746681136,5.1103966998,Disco Llama8B,uid_lhapa_8325,r2_pid_lhapa555441
Impfung von AstraZeneca nun in Österreich ab 65 Jahren empfohlen.,In Österreich wird die Impfung von AstraZeneca für Menschen ab 65 Jahren empfohlen.,Jetzt sollen in Österreich Menschen ab 65 Jahren mit AstraZeneca geimpft werden.,2.2419645764,2.7100081429,LeoLM Mistral 7B,uid_apa_3570,r2_pid_apa794387
"Der Cognac wurde von der Brennerei De Haartman hergestellt, die nicht mehr existiert.",Der Cognac wurde von der Brennerei De Haartman hergestellt. Aber die Brennerei De Haartman gibt es nicht mehr.,"Der Cognac stammt aus einer Brennerei, die nicht mehr existiert. Der Name der Brennerei ist De Haartman.",1.6936285013,1.7901874326,Llama8B,uid_lhapa_9580,r2_pid_lhapa1850196
Mit dem sechsten Titelgewinn zogen die Patriots mit Super-Bowl-Rekordsieger Pittsburgh Steelers gleich.,Dadurch zogen die Patriots mit Super-Bowl-Rekordsieger Pittsburgh Steelers gleich. Pittsburgh hat auch schon 6 Super-Bowl-Titel gewonnen.,"Dadurch haben die Patriots nun 6 Super-Bowl-Titel gewonnen. Das ist auch ein Super-Bowl-Rekord. Es gibt noch einen anderen Team, das 6 Titel gewonnen hat. Das Team heißt Pittsburgh Steelers.",2.4825599648,2.589121717,Llama8B,uid_lhapa_855,r2_pid_lhapa1813113
Die meisten der Ausländer in Österreich kommen aus Deutschland.,"Die meisten Ausländer, die in Österreich leben, kommen aus Deutschland.",Von allen Ausländern in Österreich kommen die meisten aus Deutschland.,2.1754502551,2.4096764025,Disco Llama8B,uid_apa_3848,r2_pid_apa193877
Seit Mitte März fliegt die AUA wegen der Corona-Krise nur noch in Notfällen.,Seit März ist die AUA wegen Corona nur noch in Notfällen im Einsatz.,Seit März fliegt die AUA nur noch in Notfällen. Wegen der Corona-Krise gibt es keine Flüge mehr.,3.1371793156,2.2891330908,Llama8B,uid_apa_3172,r2_pid_apa1406493
Die Arbeitslosigkeit in Österreich sinkt seit mittlerweile 12 Wochen.,In Österreich gibt es weniger Arbeitslose. Das ist jetzt schon 12 Wochen lang so.,Immer mehr Menschen bekommen in Österreich einen Arbeitsplatz. Seit bereits 12 Wochen geht es mit der Arbeitslosigkeit bergab in Österreich.,2.7312591702,3.7218530508,Disco Llama8B,uid_apa_3281,r2_pid_apa153756
Nach Lauda wird nun ein Pokal benannt.,Man hat den Pokal nach Niki Lauda benannt.,Nun wird aber ein Pokal nach Lauda benannt.,4.3394679593,5.45589265,Disco Llama8B,uid_apa_4006,r2_pid_apa206157
Das soll ein neues Gesetz der Bundesregierung jetzt ändern.,Deswegen will die Regierung ein neues Gesetz für solche Fälle einführen.,Das möchte die Bundesregierung jetzt mit einem neuen Gesetz ändern.,4.7912434136,3.2198560473,Disco Llama8B,uid_apa_319,r2_pid_apa147951
"Auer hatte Gesundheits-Minister Rudolf Anschober nicht darüber informiert, dass Österreich noch mehr Impfstoff hätte besorgen können.","Auer hat den Gesundheits-Minister Rudolf Anschober nichts davon erzählt. Es wäre nämlich möglich gewesen, noch mehr Impfstoff zu holen.","Auer hat Minister Rudolf Anschober nicht gesagt, dass es auch mehr Corona-Impfstoff gegeben hätte.",2.6167921214,4.0708197925,Llama8B,uid_apa_75,r2_pid_apa1537678
"Warum es zu der Explosion kam, weiß man noch nicht.","Warum es zu der Explosion kam, weiß man noch nicht. Das ist noch nicht geklärt.","Warum es zu der Explosion kam, ist noch nicht klar.",2.5726843363,3.063234728,Llama8B,uid_apa_3176,r2_pid_apa1406781
Darin verstecken sie sich vor Feinden oder vor der Kälte.,Dort verstecken sie sich vor Feinden und vor der Kälte.,Darin verstecken sie sich vor dem Wetter oder von Feinden.,2.9815693765,6.3063163167,Llama8B,uid_apa_3428,r2_pid_apa1423426
Auch bei Demonstrationen muss der Sicherheits-Abstand wegen des Corona-Virus eingehalten werden.,Wegen dem Corona-Virus muss der Sicherheits-Abstand auch bei Demonstrationen eingehalten werden.,Auch bei Demonstrationen gibt es Corona-Regeln. Dazu gehört der Sicherheits-Abstand. Deshalb wird man nicht zusammen stehen dürfen.,2.2285563839,4.2307422552,Llama8B,uid_apa_71,r2_pid_apa1534945
Österreich war aber nicht im Finale.,Österreich kam nicht in das Finale.,Österreich erreichte aber nicht das Finale.,9.4101177488,5.971213448,LeoLM Mistral 7B,uid_apa_4396,r2_pid_apa854624
"Ausgenommen von der Testpflicht ist Osttirol, auch Kinder bis zehn Jahre müssen keinen Test vorweisen.",Ausgenommen sind Osttirol und Kinder bis 10 Jahre. Diese brauchen keinen Test.,Ausgenommen sind dabei die Gebiete Osttirol und Kindergarten- und Schüler bis zehn Jahre. Diese müssen keinen Test vorweisen.,3.2901812976,3.5258386026,Llama8B,uid_lhapa_1057,r2_pid_lhapa1562019
"Haben sich 2 Menschen dann ineinander verliebt, bleiben sie oft lange ein Paar.","Wenn 2 Menschen ineinander verliebt sind, bleiben sie oft lange zusammen.","Haben sich 2 dann verliebt, bleiben sie meist lange ein Paar.",2.7794908234,3.2275854779,LeoLM Mistral 7B,uid_apa_4795,r2_pid_apa883151
Laut Polizei wurde eine Frau in der Kirche Notre-Dame geköpft.,Im Kathedral Notre-Dame in Paris wurde eine Frau geköpft.,"In der berühmten Kirche Notre-Dame in Paris hat es eine Grusel-Szene gegeben. Die Polizei bestätigte, dass man eine Frau in der Kirche geköpft hat.",5.5161118571,2.8578114223,LeoLM Mistral 7B,uid_apa_4280,r2_pid_apa844982
43 Menschen starben durch einen Taifun in China.,43 Menschen wurden durch den Taifun getötet. Das passierte in China.,Der Taifun brachte viel Wind. In China starben durch den Taifun 43 Menschen.,3.2987534872,3.4550366596,Llama8B,uid_apa_1659,r2_pid_apa1310830
"So wurde die Zahl der Delegationsmitglieder gekürzt, jene der berichtenden Journalisten auf 500 vor Ort begrenzt.",So wurde die Anzahl der Delegierten reduziert. Deshalb wurde auch die Anzahl der Journalisten begrenzt. Nur noch 500 durften dort berichten.,So wurde zum Beispiel die Zahl der Delegations-Mitglieder vermindert. Das Gremium hatte weniger Abgeordnete. Auch die berichtenden Journalisten wurden weniger. Es gab dort maximal 500 Reporter.,2.8842961777,4.9243596015,Llama8B,uid_lhapa_10122,r2_pid_lhapa1558387
Besitzer von Nachtlokalen klagten dagegen beim Verfassungs-Gerichtshof (VfGH).,Dagegen klagen die Betreiber von Nacht-Clubs. Sie wollen das Gesetz vom Verfassungs-Gerichtshof (VfGH) überprüfen lassen.,Die Betreiber von Nachtlokalen haben dagegen beim Verfassungs-Gerichtshof geklagt.,2.2293666168,2.0280038578,Disco Llama8B,uid_apa_4131,r2_pid_apa214694
"Es gab heuer beim Oktoberfest weniger Diebstähle, dafür aber mehr Raufereien.",Dieses Jahr wurde viel weniger beim Oktoberfest gestohlen. Stattdessen gab es mehr Raufereien.,"Beim Oktoberfest wurden heuer weniger Dinge gestohlen, dafür gab es aber mehr Streitereien.",2.9410041548,3.3012075006,Disco Llama8B,uid_apa_748,r2_pid_apa284785
Im November 2020 findet in den USA die nächste Präsidenten-Wahl statt.,In den USA wird bald ein neuer Präsident gewählt. Das ist im November 2020.,Am 3. November 2020 wird in den USA ein neuer Präsident gewählt. Dazu treten die aktuelle Amtsinhaberin Trump und der Demokrat Joe Biden gegeneinander an.,2.2696049957,2.2753903073,Disco Llama8B,uid_apa_515,r2_pid_apa268984
"Das heißt, es gibt an diesen Grenzen keine Grenz-Kontrollen und keine Gesundheits-Kontrollen mehr.",Sie brauchen deshalb keine Gesundheits-Kontrollen mehr. Es gibt auch keine Grenz-Kontrollen mehr.,"Das heißt, es gibt an der Grenze keine Kontrollen mehr. Auch keine Gesundheits-Kontrollen.",2.6615554125,2.1070992462,Llama8B,uid_apa_4009,r2_pid_apa1462514
"Körpernahe Dienstleister und Gesundheitsdienstleister mit Kundenkontakt sind verpflichtet, spätestens alle sieben Tage einen negativen Coronatest vorzuweisen.",Körpernahe Dienstleister wie Friseure und Kosmetiker müssen sich bald alle sieben Tage einem Corona-Test unterziehen. Das gilt auch für Gesundheits-Berufe.,"Körpernahe Dienstleister und Gesundheits-Dienstleister mit Kunden-Kontakt dürfen nur arbeiten, wenn sie spätestens alle sieben Tage einen negativen Corona-Test vorweisen.",2.2632929145,1.6624205026,Disco Llama8B,uid_lhapa_8567,r2_pid_lhapa563764
"Da geht es um die persönliche Freiheit und die gesamte berufliche Zukunft, betont Wolff.","Dort geht es um die persönliche Freiheit und auch um die berufliche Zukunft von Menschen, sagt Wolff.",Dort geht es um die Freiheit und auch um die berufliche Zukunft. Das sagte Wolff.,3.2443440562,3.7745318353,Disco Llama8B,uid_lhapa_1174,r2_pid_lhapa314611
"CARE fordert eindringlich, politische Maßnahmen zu setzen, um die Gewalt ein für alle Mal zu beenden.","CARE will nun, dass politische Maßnahmen gemacht werden, um die Gewalt endgültig zu stoppen.",CARE will die Gewalt endlich beenden. Dafür sollen politische Maßnahmen getroffen werden.,3.5386106463,3.9701921618,Llama8B,uid_lhapa_5093,r2_pid_lhapa1692857
Durch das Niederfahren vieler Bereiche der Wirtschaft werde das laufende zweite Quartal das schwächste des heurigen Jahres sein.,Durch den Niedergang in fast allen Bereichen der Wirtschaft wird das laufende zweite Quartal das schwächste des Jahres sein.,"Nur das laufende zweite Quartal wird dem schwächsten des ganzen Jahres 2024. Das kommt, weil viele Bereiche der Wirtschaft jetzt weniger verdienen.",2.7758623923,4.5751008503,Llama8B,uid_lhapa_8410,r2_pid_lhapa1809403
"Die muss man oft bezahlen, wenn man Waren aus einem Land in ein anderes Land bringt.","Das heißt: Wenn man Waren in ein anderes Land bringt, muss man dafür oft zahlen.","Man bezahlt dafür oft, wenn man in ein Land Waren aus einem anderen Land mitnimmt.",3.1015842187,4.081885603,Disco Llama8B,uid_apa_52,r2_pid_apa269219
Denn die Spalte war sehr tief und sehr eng.,Das Loch war sehr tief und die Wände waren sehr nah beieinander.,Der Spalte war sehr eng und auch sehr tief.,5.6954792645,6.6527979698,LeoLM Mistral 7B,uid_apa_3073,r2_pid_apa759005
Im August im vergangenen Jahr überlebte Nawalny einen Gift-Anschlag.,Im August letzten Jahres überlebte Nawalny einen Gift-Anschlag.,Nawalny war im August letzten Jahres vergiftet worden.,2.2599102631,5.5368790903,Disco Llama8B,uid_apa_4167,r2_pid_apa216245
Das Hitze-Telefon ist 24 Stunden am Tag erreichbar.,Das Hitze-Telefon ist rund um die Uhr besetzt.,Man kann das Hitze-Telefon rund um die Uhr erreichen.,3.0470778833,4.1713743085,LeoLM Mistral 7B,uid_apa_3419,r2_pid_apa783121
Österreicher sollen ihr Wissen über Finanzen verbessern.,Die Österreicher sollen mehr über Finanzen erfahren.,Österreicher sollen mehr über Geld und Finanzen wissen.,3.2142873108,3.540831769,Llama8B,uid_apa_892,r2_pid_apa1547355
"Ob sich alle an die neuen Bestimmungen halten, wird nicht flächendeckend kontrolliert.","Es wird nicht überall geprüft, ob man sich an die neuen Regeln hält.","Ob alle diese neuen Regeln einhalten, wird nicht überall kontrolliert.",2.8905108801,3.4681592301,Llama8B,uid_lhapa_1438,r2_pid_lhapa1575011
Russland und die USA haben sich nach Kremlangaben auf die Verlängerung des atomaren Abrüstungsvertrags New Start verständigt.,Russland und die USA sind sich einig geworden. Sie sollen den Abrüstungs-Vertrag New Start verlängern.,Russland und die USA haben sich auf eine Verlängerung des atomaren Abrüstungs-Vertrags New Start geeinigt. Das sagte der Kreml.,1.9328957806,1.8377557127,Llama8B,uid_lhapa_9266,r2_pid_lhapa1838176
Am Mittwoch hat es in einem Wohnhaus in Wien eine Explosion gegeben.,Am Mittwoch ist in Wien in einem Haus eine Explosion passiert.,Am Mittwoch gab es in Wien eine Explosion.,3.0137484028,3.0353835292,LeoLM Mistral 7B,uid_apa_4078,r2_pid_apa830791
"Sie erhielten einen Obolus und die Ausrüstung, erklärte Gramling.","Sie erhielten nur einen geringen Geldbetrag, erklärt Gramling. Außerdem wurde ihnen die Ausrüstung gegeben.",Sie bekamen Geld und die nötige Ausrüstung. Das sagte Gramling.,3.2390165378,2.6759915761,Disco Llama8B,uid_lhapa_9392,r2_pid_lhapa594330
Zudem könne Stronach derzeit ohnehin aufgrund der Corona-Pandemie nicht nach Österreich einreisen.,Deshalb konnte Stronach derzeit ohnehin nicht nach Österreich einreisen. Dies geht auch auf die Corona-Pandemie zurück.,Stronach darf derzeit wegen Corona nicht nach Österreich einreisen.,3.2816111742,3.1939194584,Llama8B,uid_lhapa_881,r2_pid_lhapa1822295
"Und es war ein nicht enden wollender Strom an Fans, Trauernden und Touristen.","Und es war ein Strom von vielen Fans, von Trauernden und Touristen.","Und auf dem Weg dorthin gab es ein nicht enden wollendes Kommen von Touristen, Trauernden und Fans.",4.4248286121,3.7092498979,Llama8B,uid_lhapa_5234,r2_pid_lhapa1697003
Auch am Samstag und Sonntag wird es in Österreich sehr heiß und sonnig.,Am Wochenende wird es in Österreich noch einmal sehr heiß und sonnig.,Auch am Samstag und am Sonntag wird es heiß und sonnig.,3.6011224935,3.6647954775,LeoLM Mistral 7B,uid_apa_856,r2_pid_apa916483
"In den meisten Gebieten gab es nach wie vor keinen Strom, lebenswichtige Medikamente wurden knapp.",Es gab noch überall keinen Strom. Auch die wichtigsten Medikamente gab es nicht.,Es gab in den meisten Gegenden immer noch keinen Strom. Medikamente waren ebenfalls knapp.,6.7763186224,5.6943174639,Disco Llama8B,uid_lhapa_1347,r2_pid_lhapa321683
Bei einem mutmaßlichen Terrorangriff in der australischen Metropole Melbourne sind zwei Menschen ums Leben gekommen.,In der Stadt Melbourne in Australien wurden 2 Menschen bei einem mutmaßlichen Terror-Anschlag getötet.,In der australischen Metropole Melbourne hat es einen mutmaßlichen Terror-Anschlag gegeben. Zwei Menschen sind dabei ums Leben gekommen.,2.1422446502,1.7853780689,Disco Llama8B,uid_lhapa_8841,r2_pid_lhapa573699
Aus den Reihen der Demonstranten waren zuvor Wasserflaschen auf die Beamten geworfen worden.,Darauf warfen Demonstranten Wasserflaschen nach den Beamten.,Von den Demonstranten wurden Wasserflaschen geworfen.,4.3260393303,3.32024187,Disco Llama8B,uid_lhapa_2151,r2_pid_lhapa349602
"Zirngast sagte immer, dass diese Vorwürfe nicht stimmen.","Zirngast sagte, dass diese Vorwürfe nicht wahr sind.","Zirngast wies diese Vorwürfe immer ab. Er sagte immer, dass es nicht stimmt.",2.9176295359,3.3505078419,Llama8B,uid_apa_3365,r2_pid_apa1418628
Weitere Verdächtige waren am Mittwochnachmittag noch auf der Flucht.,Die anderen Verdächtigen waren jedoch am Mittwoch immer noch auf der Flucht.,Weitere Verdächtige sind immer noch auf der Flucht.,4.2295540401,2.9497186019,Llama8B,uid_apa_3213,r2_pid_apa1409427
"Die Tiere bewohnen getrennte Anlagen, außerhalb der Paarungszeit sind erwachsene Große Pandas Einzelgänger.",Erwachsene Große Pandas leben meist alleine. Nur während der Paarungszeit leben die Tiere zusammen.,Die Großen Pandas sind Einzelgänger und sie leben in getrennten Anlagen. Außerhalb der Paarungszeit sind sie alleine.,2.7232820589,2.3194929811,Disco Llama8B,uid_lhapa_4714,r2_pid_lhapa430780
Die Niederlande warnen vor Reisen nach Wien und Innsbruck.,Die Niederlande warnen vor der Reise nach Wien und Innsbruck.,"In den Niederlanden wird davor gewarnt, nach Wien oder Innsbruck zu reisen.",2.951309507,2.5128048349,LeoLM Mistral 7B,uid_apa_3871,r2_pid_apa815949
Am Dienstag haben manche Geschäfte wieder aufgesperrt.,Am Dienstag öffneten manche Geschäfte wieder.,Am Dienstag haben manche Geschäfte wieder geöffnet. Aber nicht alle.,3.0733147469,2.9543937951,Llama8B,uid_apa_1303,r2_pid_apa1286228
Die neun Gebietskrankenkassen werden zu einer österreichischen Gesundheitskasse zusammengelegt.,Die 9 Gebietskrankenkassen in Österreich werden zu einer neuen Gesundheits-Kasse zusammengelegt. Damit gibt es bald nur noch 1 Gesundheits-Kasse in Österreich.,Die 9 Gebietskrankenkassen werden zusammengelegt. Sie bilden dann die Gesundheitskasse.,2.2739010869,2.3009458427,Llama8B,uid_lhapa_5219,r2_pid_lhapa1696558
Man greift nämlich nur das Fahrrad an und nicht etwa Halte-Griffe oder Stangen in den Öffis.,Das Fahrrad selbst wird angegriffen und nicht Halte-Griffe in Bussen.,Man greift nur das Fahrrad an und nicht etwa Stangen und Halte-Griffe in Bussen oder Straßen-Bahnen.,3.6815907273,2.4820776253,LeoLM Mistral 7B,uid_apa_3992,r2_pid_apa825463
Rund 7 Millionen Euro beim Lotto zu gewinnen.,Der Hauptgewinn beim Lotto ist rund 7 Millionen Euro wert.,Im Lotto konnte man rund 7 Millionen Euro gewinnen.,3.2399743646,3.9756577795,Disco Llama8B,uid_apa_804,r2_pid_apa288850
"Zurzeit gibt es noch keine Impfung, die vor dem neuen Corona-Virus schützt.","Derzeit gibt es noch keine Impfung, die man gegen das Corona-Virus bekommen kann.",Bisher gibt es noch keine Impfung gegen das neue Corona-Virus.,2.2023891197,2.766594568,LeoLM Mistral 7B,uid_apa_954,r2_pid_apa923600
Für den Mann kam jede Hilfe zu spät.,Der Mann konnte man nicht mehr helfen.,Der Mann konnte nicht mehr gerettet werden.,6.7084570479,4.9134777728,LeoLM Mistral 7B,uid_apa_1903,r2_pid_apa679304
